depa	ano	culti	precio
MAGD	2018	FRIJOL CABEZA NEGRA IMPORTADO	3959,583333
MAGD	2018	FRIJOL PALOMITO IMPORTADO	4459,583333
MAGD	2018	FRIJOL ZARAGOZA	5143,416667
MAGD	2018	GUAYABA COMUN	1643,714286
MAGD	2018	HABICHUELA	2139,75
MAGD	2018	LECHUGA BATAVIA	1794
MAGD	2018	LENTEJA IMPORTADA	3335,583333
MAGD	2018	LIMON COMUN	1721,666667
MAGD	2018	LIMON COMUN CIENAGA	1891,083333
MAGD	2018	LULO	3401,333333
MAGD	2018	MAIZ AMARILLO TRILLADO	1638,416667
MAGD	2018	MAIZ BLANCO TRILLADO	1434
MAGD	2018	MANDARINA COMUN	1535,714286
MAGD	2018	MANZANA ROJA IMPORTADA	4338,636364
MAGD	2018	MANZANA VERDE IMPORTADA	4654,636364
MAGD	2018	MARACUYA SANTANDEREANO	2888,25
MAGD	2018	MELON CANTALUP	1759
MAGD	2018	MORA DE CASTILLA	2906,583333
MAGD	2018	NAME DIAMANTE	1270,75
MAGD	2018	NAME ESPINO	1844,857143
MAGD	2018	NARANJA COMUN	842,1
MAGD	2018	NARANJA VALENCIA	1003,5
MAGD	2018	PAPA CRIOLLA LIMPIA	1885,25
MAGD	2018	PAPA R-12 ROJA	1204,333333
MAGD	2018	PAPA RUBI	943,3333333
MAGD	2018	PAPA UNICA	1192
MAGD	2018	PAPAYA TAINUNG	1072,5
MAGD	2018	PATILLA	1222,181818
MAGD	2018	PEPINO COHOMBRO	1025,666667
MAGD	2018	PERA IMPORTADA	4947,727273
MAGD	2018	PIMENTON	1822,333333
MAGD	2018	PINA GOLD	1713,166667
MAGD	2018	PINA PEROLERA	1256,166667
MAGD	2018	PLATANO HARTON VERDE	2082,333333
MAGD	2018	REMOLACHA	1071,666667
MAGD	2018	REPOLLO BLANCO	1256,75
MAGD	2018	TOMATE CHONTO	1955,166667
MAGD	2018	TOMATE DE ARBOL	2206,25
MAGD	2018	YUCA CRIOLLA	972,9166667
MAGD	2018	ZANAHORIA	1389,75
MAGD	2019	AHUYAMA	795,4
MAGD	2019	APIO	1435,083333
MAGD	2019	ARROZ DE PRIMERA	2315,75
MAGD	2019	ARROZ DE SEGUNDA	2004,111111
MAGD	2019	ARROZ EXCELSO	2626,083333
MAGD	2019	ARVEJA VERDE SECA IMPORTADA	2713
MAGD	2019	BANANO CRIOLLO	633,5833333
MAGD	2019	CEBOLLA CABEZONA BLANCA	1467,166667
MAGD	2019	CEBOLLA CABEZONA ROJA	2095,666667
MAGD	2019	CEBOLLA JUNCA	1722,857143
MAGD	2019	CEBOLLA JUNCA BERLIN	1623,2
MAGD	2019	CHOCOLO MAZORCA	1169,166667
MAGD	2019	CILANTRO	3191,666667
MAGD	2019	FRIJOL CABEZA NEGRA IMPORTADO	5277,916667
MAGD	2019	FRIJOL PALOMITO IMPORTADO	4472,25
MAGD	2019	FRIJOL ZARAGOZA	5927,25
MAGD	2019	GUAYABA COMUN	1503,571429
MAGD	2019	HABICHUELA	2326,333333
MAGD	2019	LECHUGA BATAVIA	1663,583333
MAGD	2019	LENTEJA IMPORTADA	3133,916667
MAGD	2019	LIMON COMUN	2217,818182
MAGD	2019	LIMON COMUN CIENAGA	3682,909091
MAGD	2019	LULO	3455,333333
MAGD	2019	MAIZ AMARILLO TRILLADO	1568,5
MAGD	2019	MAIZ BLANCO TRILLADO	1697,416667
MAGD	2019	MANDARINA COMUN	1460,5
MAGD	2019	MARACUYA SANTANDEREANO	3122
MAGD	2019	MELON CANTALUP	1834,909091
MAGD	2019	MORA DE CASTILLA	2917,5
MAGD	2019	NAME ESPINO	2000
MAGD	2019	NARANJA COMUN	687,4
MAGD	2019	NARANJA VALENCIA	905,4285714
MAGD	2019	PAPA CRIOLLA LIMPIA	2487
MAGD	2019	PAPA R-12 ROJA	1242,6
MAGD	2019	PAPA RUBI	1042,166667
MAGD	2019	PAPA UNICA	1218,666667
MAGD	2019	PAPAYA TAINUNG	952,25
MAGD	2019	PATILLA	1181,416667
MAGD	2019	PEPINO COHOMBRO	1223,75
MAGD	2019	PIMENTON	1736,416667
MAGD	2019	PINA GOLD	2094,666667
MAGD	2019	PINA PEROLERA	1682,5
MAGD	2019	PLATANO HARTON VERDE	2507,75
MAGD	2019	REMOLACHA	949,5833333
MAGD	2019	REPOLLO BLANCO	1371,9
MAGD	2019	TOMATE CHONTO	1781,166667
MAGD	2019	TOMATE DE ARBOL	2114,666667
MAGD	2019	YUCA CRIOLLA	1176,416667
MAGD	2019	ZANAHORIA	1288,583333
MAGD	2020	AHUYAMA	869
MAGD	2020	APIO	1529,916667
MAGD	2020	ARROZ DE PRIMERA	2844,5
MAGD	2020	ARROZ EXCELSO	3340,083333
MAGD	2020	ARVEJA VERDE SECA IMPORTADA	2889
MAGD	2020	BANANO CRIOLLO	567,5833333
MAGD	2020	CEBOLLA CABEZONA BLANCA	1552,75
MAGD	2020	CEBOLLA CABEZONA ROJA	2434,916667
MAGD	2020	CEBOLLA JUNCA AQUITANIA	1236,25
MAGD	2020	CEBOLLA JUNCA BERLIN	2033
MAGD	2020	CHOCOLO MAZORCA	1130,25
MAGD	2020	CILANTRO	3840,083333
MAGD	2020	FRIJOL CABEZA NEGRA IMPORTADO	5238,083333
MAGD	2020	FRIJOL PALOMITO IMPORTADO	4512,083333
MAGD	2020	FRIJOL ZARAGOZA	6181,5
MAGD	2020	GUAYABA COMUN	1848
MAGD	2020	HABICHUELA	2669,833333
MAGD	2020	LECHUGA BATAVIA	2078,583333
MAGD	2020	LENTEJA IMPORTADA	3200,75
MAGD	2020	LIMON COMUN	2683,8
MAGD	2020	LIMON COMUN CIENAGA	6000
MAGD	2020	LULO	3218
MAGD	2020	MAIZ AMARILLO TRILLADO	1166,833333
MAGD	2020	MAIZ BLANCO TRILLADO	1656,083333
MAGD	2020	MANDARINA COMUN	1354
MAGD	2020	MARACUYA SANTANDEREANO	3835,25
MAGD	2020	MARACUYA VALLUNO	3291,666667
MAGD	2020	MELON CANTALUP	1748,545455
MAGD	2020	MORA DE CASTILLA	2850,583333
MAGD	2020	NAME ESPINO	2200
MAGD	2020	NARANJA COMUN	777,6666667
MAGD	2020	NARANJA VALENCIA	1034,333333
MAGD	2020	PAPA CRIOLLA LIMPIA	1991,333333
MAGD	2020	PAPA RUBI	812,8333333
MAGD	2020	PAPA UNICA	917,5
MAGD	2020	PAPAYA TAINUNG	954,3333333
MAGD	2020	PATILLA	1344,2
MAGD	2020	PEPINO COHOMBRO	1224,75
MAGD	2020	PIMENTON	1946
MAGD	2020	PINA GOLD	2211,625
MAGD	2020	PINA PEROLERA	1817,875
MAGD	2020	PLATANO HARTON VERDE	2057,083333
MAGD	2020	REMOLACHA	1622,083333
MAGD	2020	REPOLLO BLANCO	961,3333333
MAGD	2020	TOMATE CHONTO	1854,416667
MAGD	2020	TOMATE DE ARBOL	2210,333333
MAGD	2020	YUCA CRIOLLA	757,9090909
MAGD	2020	ZANAHORIA	1604,416667
MAGD	2021	AHUYAMA	857
MAGD	2021	APIO	1780
MAGD	2021	ARROZ DE PRIMERA	2125,75
MAGD	2021	ARROZ DE SEGUNDA	2070
MAGD	2021	ARROZ EXCELSO	2856,333333
MAGD	2021	ARVEJA ENLATADA	6250
MAGD	2021	ARVEJA VERDE SECA IMPORTADA	3042,25
MAGD	2021	BANANO CRIOLLO	621
MAGD	2021	CEBOLLA CABEZONA BLANCA	1385,916667
MAGD	2021	CEBOLLA CABEZONA ROJA	1995,333333
MAGD	2021	CEBOLLA JUNCA AQUITANIA	1516,272727
MAGD	2021	CHOCOLO MAZORCA	1303,636364
MAGD	2021	CILANTRO	3561,714286
MAGD	2021	FRIJOL CABEZA NEGRA IMPORTADO	5208,166667
MAGD	2021	FRIJOL PALOMITO IMPORTADO	4708,166667
MAGD	2021	FRIJOL ZARAGOZA	6339
MAGD	2021	HABICHUELA	2856,083333
MAGD	2021	LECHUGA BATAVIA	2200,25
MAGD	2021	LENTEJA IMPORTADA	3650,833333
MAGD	2021	LIMON COMUN	2633
MAGD	2021	LULO	3791,666667
MAGD	2021	MAIZ AMARILLO TRILLADO	1676,777778
MAGD	2021	MAIZ BLANCO TRILLADO	1758,555556
MAGD	2021	MARACUYA	5300
MAGD	2021	MARACUYA SANTANDEREANO	3239
MAGD	2021	MARACUYA VALLUNO	2900
MAGD	2021	MELON CANTALUP	1689,090909
MAGD	2021	MORA DE CASTILLA	3032,166667
MAGD	2021	NARANJA COMUN	800
MAGD	2021	NARANJA VALENCIA	1075,181818
MAGD	2021	PAPA CRIOLLA LIMPIA	2488,5
MAGD	2021	PAPA RUBI	1232,583333
MAGD	2021	PAPAYA TAINUNG	898,8
MAGD	2021	PATILLA	1429,166667
MAGD	2021	PEPINO COHOMBRO	1338,166667
MAGD	2021	PIMENTON	2223
MAGD	2021	PINA GOLD	2195
MAGD	2021	PINA PEROLERA	1448,25
MAGD	2021	PLATANO HARTON VERDE	1804,333333
MAGD	2021	REMOLACHA	1375,916667
MAGD	2021	REPOLLO BLANCO	1315,416667
MAGD	2021	TOMATE CHONTO	1948,416667
MAGD	2021	TOMATE DE ARBOL	2516,5
MAGD	2021	YUCA CRIOLLA	973,2857143
MAGD	2021	ZANAHORIA	1658,25
MAGD	2022	APIO	1940,5
MAGD	2022	ARROZ DE PRIMERA	3059,166667
MAGD	2022	ARROZ EXCELSO	3339,916667
MAGD	2022	ARVEJA VERDE SECA IMPORTADA	3588,666667
MAGD	2022	BANANO CRIOLLO	1005,5
MAGD	2022	CEBOLLA CABEZONA BLANCA	2850,75
MAGD	2022	CEBOLLA CABEZONA ROJA	2991,833333
MAGD	2022	CEBOLLA JUNCA AQUITANIA	2213,666667
MAGD	2022	CHOCOLO MAZORCA	1806,4
MAGD	2022	FRIJOL CABEZA NEGRA IMPORTADO	5255
MAGD	2022	FRIJOL PALOMITO IMPORTADO	6182,25
MAGD	2022	FRIJOL ZARAGOZA	7277,166667
MAGD	2022	HABICHUELA	3704,666667
MAGD	2022	LECHUGA BATAVIA	2748,5
MAGD	2022	LENTEJA IMPORTADA	4901,166667
MAGD	2022	LIMON COMUN	3733
MAGD	2022	LULO	5714,777778
MAGD	2022	MAIZ AMARILLO TRILLADO	2777,8
MAGD	2022	MAIZ BLANCO TRILLADO	2756,636364
MAGD	2022	MANDARINA COMUN	1667
MAGD	2022	MARACUYA SANTANDEREANO	4024,916667
MAGD	2022	MELON CANTALUP	2229,9
MAGD	2022	MORA DE CASTILLA	4159,25
MAGD	2022	NARANJA COMUN	855
MAGD	2022	NARANJA VALENCIA	1149
MAGD	2022	PAPA CRIOLLA LIMPIA	2953,777778
MAGD	2022	PAPA RUBI	2026,666667
MAGD	2022	PAPAYA TAINUNG	1541,222222
MAGD	2022	PATILLA	1750
MAGD	2022	PEPINO COHOMBRO	1493,666667
MAGD	2022	PIMENTON	2790,083333
MAGD	2022	PINA GOLD	2203,333333
MAGD	2022	PINA PEROLERA	1633,333333
MAGD	2022	PLATANO HARTON VERDE	2945,555556
MAGD	2022	REMOLACHA	2309,666667
MAGD	2022	REPOLLO BLANCO	1444,833333
MAGD	2022	TOMATE CHONTO	2761,666667
MAGD	2022	TOMATE DE ARBOL	3119,916667
MAGD	2022	YUCA CRIOLLA	2078,25
MAGD	2022	ZANAHORIA	1889
MAGD	2023	APIO	2137,166667
MAGD	2023	ARROZ DE PRIMERA	3744,333333
MAGD	2023	ARROZ EXCELSO	3939,166667
MAGD	2023	ARVEJA VERDE SECA IMPORTADA	5060,75
MAGD	2023	BANANO CRIOLLO	1276,75
MAGD	2023	CEBOLLA CABEZONA BLANCA	2619,166667
MAGD	2023	CEBOLLA CABEZONA ROJA	3097,111111
MAGD	2023	CEBOLLA JUNCA AQUITANIA	3029,636364
MAGD	2023	CHOCOLO MAZORCA	1980,333333
MAGD	2023	FRIJOL CABEZA NEGRA IMPORTADO	6918,5
MAGD	2023	FRIJOL PALOMITO IMPORTADO	8236,666667
MAGD	2023	FRIJOL ZARAGOZA	8460,333333
MAGD	2023	GUAYABA COMUN	1815
MAGD	2023	HABICHUELA	3593,727273
MAGD	2023	LECHUGA BATAVIA	2741,333333
MAGD	2023	LENTEJA IMPORTADA	7657,333333
MAGD	2023	LULO	5043,75
MAGD	2023	MAIZ AMARILLO TRILLADO	2827,583333
MAGD	2023	MAIZ BLANCO TRILLADO	2939,75
MAGD	2023	MANDARINA COMUN	1982
MAGD	2023	MARACUYA SANTANDEREANO	4670,583333
MAGD	2023	MELON CANTALUP	1974
MAGD	2023	MORA DE CASTILLA	4394,75
MAGD	2023	NARANJA COMUN	1330
MAGD	2023	NARANJA VALENCIA	1070
MAGD	2023	PAPA RUBI	1865,75
MAGD	2023	PAPAYA TAINUNG	1801,5
MAGD	2023	PATILLA	2156,25
MAGD	2023	PEPINO COHOMBRO	1758,666667
MAGD	2023	PIMENTON	3256,75
MAGD	2023	PINA GOLD	2843,083333
MAGD	2023	PINA PEROLERA	3200
MAGD	2023	PLATANO HARTON VERDE	3078
MAGD	2023	REMOLACHA	2081,25
MAGD	2023	REPOLLO BLANCO	1725,25
MAGD	2023	TOMATE CHONTO	2920,75
MAGD	2023	TOMATE DE ARBOL	3527,75
MAGD	2023	YUCA CRIOLLA	1871,25
MAGD	2023	ZANAHORIA	2003,5
META	2013	ACELGA	946,8333333
META	2013	AGUACATE COMUN	1799,75
META	2013	AGUACATE PAPELILLO	3766,75
META	2013	AHUYAMA	970,3333333
META	2013	AJO	4606,666667
META	2013	APIO	989,5833333
META	2013	ARRACACHA AMARILLA	1222,5
META	2013	ARROZ DE PRIMERA	2250,25
META	2013	ARVEJA VERDE EN VAINA	2361,333333
META	2013	ARVEJA VERDE SECA IMPORTADA	2478,75
META	2013	BANANO URABA	634,5833333
META	2013	BOROJO	3757,8
META	2013	BROCOLI	2665
META	2013	CEBOLLA CABEZONA BLANCA	844,8333333
META	2013	CEBOLLA JUNCA	988,75
META	2013	CHOCOLO MAZORCA	1004
META	2013	CIDRA	856
META	2013	CILANTRO	2173
META	2013	COLIFLOR	1452,416667
META	2013	CURUBA	1226,75
META	2013	ESPINACA	1307
META	2013	FRESA	3439,916667
META	2013	FRIJOL BOLON	4987,583333
META	2013	FRIJOL VERDE CARGAMANTO	1746,666667
META	2013	GARBANZO IMPORTADO	2939,833333
META	2013	GRANADILLA	2913
META	2013	GUANABANA	3492,8
META	2013	GUAYABA PERA	1188,5
META	2013	HABICHUELA	1377,5
META	2013	KIWI	4122,416667
META	2013	LECHUGA BATAVIA	1262,833333
META	2013	LECHUGA CRESPA VERDE	4797,666667
META	2013	LENTEJA IMPORTADA	1997
META	2013	LIMON COMUN	1095,666667
META	2013	LIMON MANDARINO	850,6666667
META	2013	LIMON TAHITI	918,5833333
META	2013	LULO	2536,916667
META	2013	MAIZ BLANCO TRILLADO	1317,083333
META	2013	MAIZ PIRA	2570,333333
META	2013	MANDARINA ARRAYANA	1106,083333
META	2013	MANDARINA COMUN	694
META	2013	MANGO DE AZUCAR	2000
META	2013	MANGO TOMMY	2100,833333
META	2013	MANZANA ROJA IMPORTADA	3453,916667
META	2013	MANZANA ROYAL GALA IMPORTADA	3488,75
META	2013	MANZANA VERDE IMPORTADA	3811,25
META	2013	MARACUYA	1824,833333
META	2013	MELON CANTALUP	1840,083333
META	2013	MORA DE CASTILLA	2858,916667
META	2013	NARANJA VALENCIA	554,3333333
META	2013	PAPA CRIOLLA LIMPIA	1312,166667
META	2013	PAPA CRIOLLA SUCIA	1248,75
META	2013	PAPA R-12 NEGRA	557,6666667
META	2013	PAPA SUPREMA	632,0833333
META	2013	PAPA UNICA	475
META	2013	PAPAYA MARADOL	968,0833333
META	2013	PEPINO COHOMBRO	873,25
META	2013	PEPINO DE RELLENAR	1417,833333
META	2013	PERA IMPORTADA	3243,416667
META	2013	PIMENTON	1741,75
META	2013	PINA GOLD	998,75
META	2013	PINA PEROLERA	845,3333333
META	2013	PLATANO GUINEO	1335,166667
META	2013	PLATANO HARTON VERDE	1086,666667
META	2013	REMOLACHA	905,9166667
META	2013	REPOLLO BLANCO	681,4166667
META	2013	TOMATE DE ARBOL	1750,416667
META	2013	TOMATE LARGA VIDA	1252,833333
META	2013	UVA IMPORTADA	5888,333333
META	2013	UVA ISABELA	2653,333333
META	2013	UVA RED GLOBE NACIONAL	4098,25
META	2013	UVA VERDE	3031,25
META	2013	YUCA CRIOLLA	768,5555556
META	2013	YUCA LLANERA	566,75
META	2013	ZANAHORIA	888,3333333
META	2014	ACELGA	939,25
META	2014	AGUACATE COMUN	1971,416667
META	2014	AGUACATE PAPELILLO	4043,416667
META	2014	AHUYAMA	1008,333333
META	2014	AHUYAMIN SAKATA	833
META	2014	AJO	4932,571429
META	2014	APIO	1038,416667
META	2014	ARRACACHA AMARILLA	916,0833333
META	2014	ARROZ DE PRIMERA	2127,333333
META	2014	ARVEJA VERDE EN VAINA	2416,416667
META	2014	ARVEJA VERDE SECA IMPORTADA	2158,666667
META	2014	BANANO URABA	659,25
META	2014	BOROJO	3705,166667
META	2014	BROCOLI	2674,916667
META	2014	CEBOLLA CABEZONA BLANCA	1257,166667
META	2014	CEBOLLA JUNCA	1409,75
META	2014	CHOCOLO MAZORCA	1071,583333
META	2014	CIDRA	954,9166667
META	2014	CILANTRO	2286,666667
META	2014	COLIFLOR	1679
META	2014	CURUBA	1183,666667
META	2014	ESPINACA	1482,416667
META	2014	FRESA	3588
META	2014	FRIJOL BOLON	4093,666667
META	2014	FRIJOL VERDE CARGAMANTO	2098,75
META	2014	GARBANZO IMPORTADO	2686,25
META	2014	GRANADILLA	2535,333333
META	2014	GUANABANA	3337,75
META	2014	GUAYABA PERA	1259,666667
META	2014	HABICHUELA	1634,5
META	2014	KIWI	5523,5
META	2014	LECHUGA BATAVIA	1313,833333
META	2014	LECHUGA CRESPA VERDE	4866,777778
META	2014	LENTEJA IMPORTADA	2335,833333
META	2014	LIMON COMUN	1300,166667
META	2014	LIMON MANDARINO	1001,166667
META	2014	LIMON TAHITI	1262,666667
META	2014	LULO	2896,5
META	2014	MAIZ BLANCO TRILLADO	1284,416667
META	2014	MAIZ PIRA	2571,583333
META	2014	MANDARINA ARRAYANA	1190,083333
META	2014	MANDARINA COMUN	732,3333333
META	2014	MANGO DE AZUCAR	1921,2
META	2014	MANGO TOMMY	1996
META	2014	MANZANA ROJA IMPORTADA	3513,75
META	2014	MANZANA ROYAL GALA IMPORTADA	3386
META	2014	MANZANA VERDE IMPORTADA	3541,166667
META	2014	MARACUYA	1955,166667
META	2014	MELON CANTALUP	1810,833333
META	2014	MORA DE CASTILLA	2782,916667
META	2014	NARANJA VALENCIA	674,3333333
META	2014	PAPA CRIOLLA LIMPIA	1520,5
META	2014	PAPA CRIOLLA SUCIA	1460,5
META	2014	PAPA R-12 NEGRA	769,3333333
META	2014	PAPA SUPERIOR	877,75
META	2014	PAPA SUPREMA	831,1666667
META	2014	PAPA UNICA	928
META	2014	PAPAYA MARADOL	1211,75
META	2014	PEPINO COHOMBRO	1022,333333
META	2014	PEPINO DE RELLENAR	1662,333333
META	2014	PERA IMPORTADA	3385,416667
META	2014	PIMENTON	1749,5
META	2014	PINA GOLD	1079,083333
META	2014	PINA PEROLERA	834,5
META	2014	PLATANO GUINEO	1333
META	2014	PLATANO HARTON VERDE	1126,416667
META	2014	REMOLACHA	726,25
META	2014	REPOLLO BLANCO	979,4166667
META	2014	TANGELO	1189
META	2014	TOMATE DE ARBOL	2076
META	2014	TOMATE LARGA VIDA	1630,75
META	2014	UVA IMPORTADA	6076,454545
META	2014	UVA ISABELA	2674,583333
META	2014	UVA RED GLOBE NACIONAL	3662,916667
META	2014	UVA VERDE	3025
META	2014	YUCA LLANERA	627
META	2014	ZANAHORIA	1033,25
META	2015	ACELGA	1131,833333
META	2015	AGUACATE COMUN	1940,916667
META	2015	AGUACATE PAPELILLO	3905,083333
META	2015	AHUYAMA	1132,083333
META	2015	AHUYAMIN SAKATA	976,6666667
META	2015	APIO	1510,916667
META	2015	ARRACACHA AMARILLA	1714,416667
META	2015	ARROZ DE PRIMERA	2805,083333
META	2015	ARVEJA VERDE EN VAINA	2952,583333
META	2015	ARVEJA VERDE SECA IMPORTADA	2220,583333
META	2015	BANANO URABA	701,8333333
META	2015	BOROJO	4778,25
META	2015	BROCOLI	2713,666667
META	2015	CEBOLLA CABEZONA BLANCA	1425,333333
META	2015	CEBOLLA JUNCA	1401,583333
META	2015	CHOCOLO MAZORCA	1405,083333
META	2015	CIDRA	1051,75
META	2015	CILANTRO	2611,75
META	2015	COLIFLOR	1814,166667
META	2015	CURUBA	1256,333333
META	2015	ESPINACA	1598,166667
META	2015	FRESA	3623,166667
META	2015	FRIJOL BOLON	7213,75
META	2015	FRIJOL VERDE CARGAMANTO	2714,5
META	2015	GARBANZO IMPORTADO	2993
META	2015	GRANADILLA	2567,583333
META	2015	GUANABANA	3335,916667
META	2015	GUAYABA PERA	1217,583333
META	2015	HABICHUELA	1873,25
META	2015	KIWI	4808,818182
META	2015	LECHUGA BATAVIA	1468,333333
META	2015	LECHUGA CRESPA VERDE	4900,714286
META	2015	LENTEJA IMPORTADA	3445,5
META	2015	LIMON COMUN	1435,083333
META	2015	LIMON MANDARINO	1180,916667
META	2015	LIMON TAHITI	1363,25
META	2015	LULO	2314,333333
META	2015	MAIZ BLANCO TRILLADO	1389,5
META	2015	MAIZ PIRA	2396,333333
META	2015	MANDARINA ARRAYANA	1174,454545
META	2015	MANDARINA COMUN	1028
META	2015	MANGO DE AZUCAR	2305,166667
META	2015	MANGO TOMMY	2278,583333
META	2015	MANZANA ROJA IMPORTADA	3973,416667
META	2015	MANZANA ROYAL GALA IMPORTADA	3900,416667
META	2015	MANZANA VERDE IMPORTADA	4307,583333
META	2015	MARACUYA	2024,333333
META	2015	MELON CANTALUP	1995,666667
META	2015	MORA DE CASTILLA	3002,416667
META	2015	NARANJA VALENCIA	717,4166667
META	2015	PAPA CRIOLLA LIMPIA	1554
META	2015	PAPA CRIOLLA SUCIA	1489,583333
META	2015	PAPA R-12 NEGRA	888,6
META	2015	PAPA SUPERIOR	1000,333333
META	2015	PAPA SUPREMA	943,6666667
META	2015	PAPAYA MARADOL	931,5
META	2015	PEPINO COHOMBRO	1326,833333
META	2015	PEPINO DE RELLENAR	1966,833333
META	2015	PERA IMPORTADA	3824
META	2015	PIMENTON	2143,916667
META	2015	PINA GOLD	1156,75
META	2015	PINA PEROLERA	851,5
META	2015	PITAHAYA	5501
META	2015	PLATANO GUINEO	1360,333333
META	2015	PLATANO HARTON VERDE	1277,583333
META	2015	REMOLACHA	1057,583333
META	2015	REPOLLO BLANCO	1060,833333
META	2015	TANGELO	1526,666667
META	2015	TOMATE DE ARBOL	1944,666667
META	2015	TOMATE LARGA VIDA	1846,666667
META	2015	UVA IMPORTADA	6748
META	2015	UVA ISABELA	2910,666667
META	2015	UVA RED GLOBE NACIONAL	4045,916667
META	2015	UVA VERDE	3357,25
META	2015	YUCA LLANERA	1188,333333
META	2015	ZANAHORIA	1188,333333
META	2016	ACELGA	1053,416667
META	2016	AGUACATE COMUN	2800,666667
META	2016	AGUACATE PAPELILLO	4177,416667
META	2016	AHUYAMA	1573,5
META	2016	AHUYAMIN SAKATA	928
META	2016	AJO	4187,125
META	2016	APIO	1496,25
META	2016	ARRACACHA AMARILLA	2534
META	2016	ARROZ DE PRIMERA	2964,833333
META	2016	ARVEJA VERDE EN VAINA	3121,111111
META	2016	ARVEJA VERDE SECA IMPORTADA	2497,25
META	2016	BANANO URABA	800,25
META	2016	BOROJO	4504,416667
META	2016	BROCOLI	2785,583333
META	2016	CEBOLLA CABEZONA BLANCA	1726,583333
META	2016	CEBOLLA JUNCA	2043,916667
META	2016	CHOCOLO MAZORCA	1585,083333
META	2016	CIDRA	1068
META	2016	CILANTRO	2949,916667
META	2016	COLIFLOR	1803,666667
META	2016	CURUBA	1524,083333
META	2016	ESPINACA	1851,5
META	2016	FRESA	3983,75
META	2016	FRIJOL BOLON	7953,416667
META	2016	FRIJOL VERDE CARGAMANTO	2693,666667
META	2016	GARBANZO IMPORTADO	4406,833333
META	2016	GRANADILLA	3117
META	2016	GUANABANA	3468,75
META	2016	GUAYABA PERA	1296,333333
META	2016	HABICHUELA	1933,583333
META	2016	KIWI	5568,727273
META	2016	LECHUGA BATAVIA	1555,666667
META	2016	LECHUGA CRESPA VERDE	4462,142857
META	2016	LENTEJA IMPORTADA	5471
META	2016	LIMON COMUN	1490,166667
META	2016	LIMON MANDARINO	1153
META	2016	LIMON TAHITI	1630,833333
META	2016	LULO	3419
META	2016	MAIZ BLANCO TRILLADO	1545,083333
META	2016	MAIZ PIRA	2366,333333
META	2016	MANDARINA ARRAYANA	1592,833333
META	2016	MANDARINA COMUN	752
META	2016	MANGO DE AZUCAR	2755,571429
META	2016	MANGO TOMMY	2645,666667
META	2016	MANZANA ROJA IMPORTADA	4568,333333
META	2016	MANZANA ROYAL GALA IMPORTADA	4623,916667
META	2016	MANZANA VERDE IMPORTADA	4776,25
META	2016	MARACUYA	2396,666667
META	2016	MELON CANTALUP	2241,583333
META	2016	MORA DE CASTILLA	3406,083333
META	2016	NARANJA VALENCIA	792
META	2016	PAPA CRIOLLA LIMPIA	1554,5
META	2016	PAPA CRIOLLA SUCIA	2908
META	2016	PAPA R-12 NEGRA	1862,5
META	2016	PAPA SUPERIOR	1233,083333
META	2016	PAPA SUPREMA	1228,285714
META	2016	PAPAYA MARADOL	1138,5
META	2016	PAPAYA TAINUNG	1241,583333
META	2016	PEPINO COHOMBRO	1336,083333
META	2016	PEPINO DE RELLENAR	2070,166667
META	2016	PERA IMPORTADA	4318,666667
META	2016	PIMENTON	2117,583333
META	2016	PINA GOLD	1119,333333
META	2016	PINA PEROLERA	890,5
META	2016	PITAHAYA	5561,5
META	2016	PLATANO GUINEO	1786,916667
META	2016	PLATANO HARTON VERDE	1659,583333
META	2016	REMOLACHA	989,4166667
META	2016	REPOLLO BLANCO	908,0833333
META	2016	TANGELO	1677,166667
META	2016	TOMATE DE ARBOL	2096
META	2016	TOMATE LARGA VIDA	1788,166667
META	2016	UVA IMPORTADA	7325,5
META	2016	UVA ISABELA	3172,166667
META	2016	UVA RED GLOBE NACIONAL	4503,333333
META	2016	UVA VERDE	3885,833333
META	2016	YUCA LLANERA	972,9166667
META	2016	ZANAHORIA	1210,333333
META	2017	ACELGA	1175,166667
META	2017	AGUACATE COMUN	3656,166667
META	2017	AGUACATE PAPELILLO	4434,666667
META	2017	AHUYAMIN SAKATA	1191,333333
META	2017	AJO	3624,090909
META	2017	APIO	1214,166667
META	2017	ARRACACHA AMARILLA	1543,416667
META	2017	ARROZ DE PRIMERA	2516,416667
META	2017	ARVEJA VERDE EN VAINA	3109,5
META	2017	ARVEJA VERDE SECA IMPORTADA	2149,666667
META	2017	BANANO URABA	713,6666667
META	2017	BOROJO	4830,833333
META	2017	BROCOLI	2988
META	2017	CEBOLLA CABEZONA BLANCA	1905,333333
META	2017	CEBOLLA JUNCA	1887,916667
META	2017	CHOCOLO MAZORCA	1296,833333
META	2017	CIDRA	1261,333333
META	2017	CILANTRO	2717,083333
META	2017	COLIFLOR	2116,833333
META	2017	CURUBA	1517,916667
META	2017	ESPINACA	1970,75
META	2017	FRESA	4075,916667
META	2017	FRIJOL BOLON	5401
META	2017	FRIJOL VERDE CARGAMANTO	2308,5
META	2017	GARBANZO IMPORTADO	4677,583333
META	2017	GRANADILLA	4102,5
META	2017	GUANABANA	3284,166667
META	2017	GUAYABA PERA	1019,666667
META	2017	HABICHUELA	1874,333333
META	2017	KIWI	5550,875
META	2017	LECHUGA BATAVIA	1387,5
META	2017	LECHUGA CRESPA VERDE	4704,857143
